site,Trap,latitude,longitude,Year,date,GPaphid,BLH
W-4,A,37.32891,-106.03709,2021,8/26/2021,29,2
E-51,A,37.80719,-106.07557,2021,7/1/2021,0,0
E-54,A,37.80713,-106.0193,2021,7/1/2021,0,0
E-60,A,37.80608,-105.90836,2021,7/1/2021,0,0
C-1,A,37.76157,-106.2118,2021,7/1/2021,0,1
C-3,A,37.76156,-106.1914,2021,7/1/2021,0,0
C-5,A,37.76211,-106.13142,2021,7/1/2021,0,0
C-7,A,37.76197,-106.10181,2021,7/1/2021,0,0
C-9,A,37.76196,-106.05859,2021,7/1/2021,0,0
C-11,A,37.7637,-106.01477,2021,7/1/2021,0,2
C-13,A,37.74855,-105.92827,2021,7/1/2021,0,0
Hooper,A,37.75014,-105.89846,2021,7/1/2021,0,0
RS-1,A,37.70577,-106.14674,2021,7/1/2021,0,0
8-1,A,37.68887,-106.22063,2021,7/1/2021,0,1
8-3,A,37.69127,-106.18399,2021,7/1/2021,0,0
8-5,A,37.69142,-106.15042,2021,7/1/2021,1,0
8-7,A,37.69646,-106.08312,2021,7/1/2021,0,0
8-9,A,37.68874,-106.07336,2021,7/1/2021,1,0
8-11,A,37.68908,-106.03678,2021,7/1/2021,0,0
8-13,A,37.68901,-106.00354,2021,7/1/2021,0,0
8-15,A,37.69235,-105.9264,2021,7/1/2021,0,2
MV-2,A,37.64865,-106.21451,2021,7/1/2021,0,0
MV-4,A,37.63146,-106.17496,2021,7/1/2021,0,0
MV-6,A,37.61977,-106.15104,2021,7/1/2021,0,0
MV-8,A,37.61935,-106.11392,2021,7/1/2021,2,0
MV-10,A,37.61612,-106.07407,2021,7/1/2021,1,0
MV-12,A,37.61647,-106.04654,2021,7/1/2021,0,4
MV-14,A,37.60534,-106.01899,2021,7/1/2021,0,0
MV-16,A,37.63171,-105.93048,2021,7/1/2021,0,4
Mosca,A,37.64902,-105.88987,2021,7/1/2021,0,1
W-2,A,37.37026,-106.04102,2021,7/1/2021,0,0
W-4,A,37.32891,-106.03709,2021,7/1/2021,2,3
E-51,A,37.80719,-106.07557,2021,7/8/2021,0,0
E-54,A,37.80713,-106.0193,2021,7/8/2021,0,1
E-60,A,37.80608,-105.90836,2021,7/8/2021,0,0
C-1,A,37.76157,-106.2118,2021,7/8/2021,1,1
C-3,A,37.76156,-106.1914,2021,7/8/2021,1,0
C-5,A,37.76211,-106.13142,2021,7/8/2021,0,1
C-7,A,37.76197,-106.10181,2021,7/8/2021,0,1
C-9,A,37.76196,-106.05859,2021,7/8/2021,0,0
C-11,A,37.7637,-106.01477,2021,7/8/2021,0,0
C-13,A,37.74855,-105.92827,2021,7/8/2021,0,6
Hooper,A,37.75014,-105.89846,2021,7/8/2021,0,2
RS-1,A,37.70577,-106.14674,2021,7/8/2021,0,0
8-1,A,37.68887,-106.22063,2021,7/8/2021,0,0
8-3,A,37.69127,-106.18399,2021,7/8/2021,0,1
8-5,A,37.69142,-106.15042,2021,7/8/2021,0,0
8-7,A,37.69646,-106.08312,2021,7/8/2021,0,0
8-9,A,37.68874,-106.07336,2021,7/8/2021,0,0
8-11,A,37.68908,-106.03678,2021,7/8/2021,0,0
8-13,A,37.68901,-106.00354,2021,7/8/2021,0,0
8-15,A,37.69235,-105.9264,2021,7/8/2021,0,0
MV-2,A,37.64865,-106.21451,2021,7/8/2021,2,0
MV-4,A,37.63146,-106.17496,2021,7/8/2021,0,0
MV-6,A,37.61977,-106.15104,2021,7/8/2021,2,0
MV-8,A,37.61935,-106.11392,2021,7/8/2021,0,0
MV-10,A,37.61612,-106.07407,2021,7/8/2021,2,0
MV-12,A,37.61647,-106.04654,2021,7/8/2021,0,0
MV-14,A,37.60534,-106.01899,2021,7/8/2021,1,0
MV-16,A,37.63171,-105.93048,2021,7/8/2021,0,1
Mosca,A,37.64902,-105.88987,2021,7/8/2021,1,1
W-2,A,37.37026,-106.04102,2021,7/8/2021,1,0
W-4,A,37.32891,-106.03709,2021,7/8/2021,0,4
E-51,A,37.80719,-106.07557,2021,7/15/2021,0,0
E-54,A,37.80713,-106.0193,2021,7/15/2021,0,1
E-60,A,37.80608,-105.90836,2021,7/15/2021,3,0
C-1,A,37.76157,-106.2118,2021,7/15/2021,1,2
C-3,A,37.76156,-106.1914,2021,7/15/2021,0,1
C-5,A,37.76211,-106.13142,2021,7/15/2021,0,3
C-7,A,37.76197,-106.10181,2021,7/15/2021,1,2
C-9,A,37.76196,-106.05859,2021,7/15/2021,1,0
C-11,A,37.7637,-106.01477,2021,7/15/2021,3,1
C-13,A,37.74855,-105.92827,2021,7/15/2021,0,2
Hooper,A,37.75014,-105.89846,2021,7/15/2021,0,2
RS-1,A,37.70577,-106.14674,2021,7/15/2021,0,1
8-1,A,37.68887,-106.22063,2021,7/15/2021,0,0
8-3,A,37.69127,-106.18399,2021,7/15/2021,0,0
8-5,A,37.69142,-106.15042,2021,7/15/2021,0,0
8-7,A,37.69646,-106.08312,2021,7/15/2021,1,0
8-9,A,37.68874,-106.07336,2021,7/15/2021,2,0
8-11,A,37.68908,-106.03678,2021,7/15/2021,0,0
8-13,A,37.68901,-106.00354,2021,7/15/2021,1,0
8-15,A,37.69235,-105.9264,2021,7/15/2021,1,2
MV-2,A,37.64865,-106.21451,2021,7/15/2021,6,0
MV-4,A,37.63146,-106.17496,2021,7/15/2021,0,0
MV-6,A,37.61977,-106.15104,2021,7/15/2021,0,0
MV-8,A,37.61935,-106.11392,2021,7/15/2021,1,0
MV-10,A,37.61612,-106.07407,2021,7/15/2021,9,0
MV-12,A,37.61647,-106.04654,2021,7/15/2021,0,0
MV-14,A,37.60534,-106.01899,2021,7/15/2021,0,0
MV-16,A,37.63171,-105.93048,2021,7/15/2021,1,3
Mosca,A,37.64902,-105.88987,2021,7/15/2021,4,0
W-2,A,37.37026,-106.04102,2021,7/15/2021,1,0
W-4,A,37.32891,-106.03709,2021,7/15/2021,5,0
E-51,A,37.80719,-106.07557,2021,7/22/2021,1,0
E-54,A,37.80713,-106.0193,2021,7/22/2021,3,1
E-60,A,37.80608,-105.90836,2021,7/22/2021,5,0
C-1,A,37.76157,-106.2118,2021,7/22/2021,1,1
C-3,A,37.76156,-106.1914,2021,7/22/2021,2,2
C-5,A,37.76211,-106.13142,2021,7/22/2021,2,3
C-7,A,37.76197,-106.10181,2021,7/22/2021,0,2
C-9,A,37.76196,-106.05859,2021,7/22/2021,5,0
C-11,A,37.7637,-106.01477,2021,7/22/2021,0,0
C-13,A,37.74855,-105.92827,2021,7/22/2021,1,6
Hooper,A,37.75014,-105.89846,2021,7/22/2021,13,0
RS-1,A,37.70577,-106.14674,2021,7/22/2021,0,1
8-1,A,37.68887,-106.22063,2021,7/22/2021,2,0
8-3,A,37.69127,-106.18399,2021,7/22/2021,0,0
8-5,A,37.69142,-106.15042,2021,7/22/2021,8,1
8-7,A,37.69646,-106.08312,2021,7/22/2021,4,0
8-9,A,37.68874,-106.07336,2021,7/22/2021,1,0
8-11,A,37.68908,-106.03678,2021,7/22/2021,2,0
8-13,A,37.68901,-106.00354,2021,7/22/2021,0,0
8-15,A,37.69235,-105.9264,2021,7/22/2021,6,1
MV-2,A,37.64865,-106.21451,2021,7/22/2021,6,0
MV-4,A,37.63146,-106.17496,2021,7/22/2021,2,0
MV-6,A,37.61977,-106.15104,2021,7/22/2021,6,0
MV-8,A,37.61935,-106.11392,2021,7/22/2021,7,0
MV-10,A,37.61612,-106.07407,2021,7/22/2021,15,1
MV-12,A,37.61647,-106.04654,2021,7/22/2021,0,0
MV-14,A,37.60534,-106.01899,2021,7/22/2021,0,0
MV-16,A,37.63171,-105.93048,2021,7/22/2021,1,4
Mosca,A,37.64902,-105.88987,2021,7/22/2021,26,2
W-2,A,37.37026,-106.04102,2021,7/22/2021,8,0
W-4,A,37.32891,-106.03709,2021,7/22/2021,5,1
E-51,A,37.80719,-106.07557,2021,7/29/2021,1,0
E-54,A,37.80713,-106.0193,2021,7/29/2021,0,0
E-60,A,37.80608,-105.90836,2021,7/29/2021,4,1
C-1,A,37.76157,-106.2118,2021,7/29/2021,3,1
C-3,A,37.76156,-106.1914,2021,7/29/2021,1,0
C-5,A,37.76211,-106.13142,2021,7/29/2021,5,0
C-7,A,37.76197,-106.10181,2021,7/29/2021,41,0
C-9,A,37.76196,-106.05859,2021,7/29/2021,3,3
C-11,A,37.7637,-106.01477,2021,7/29/2021,0,3
C-13,A,37.74855,-105.92827,2021,7/29/2021,4,7
Hooper,A,37.75014,-105.89846,2021,7/29/2021,2,6
RS-1,A,37.70577,-106.14674,2021,7/29/2021,0,0
8-1,A,37.68887,-106.22063,2021,7/29/2021,2,3
8-3,A,37.69127,-106.18399,2021,7/29/2021,1,0
8-5,A,37.69142,-106.15042,2021,7/29/2021,2,1
8-7,A,37.69646,-106.08312,2021,7/29/2021,1,0
8-9,A,37.68874,-106.07336,2021,7/29/2021,0,2
8-11,A,37.68908,-106.03678,2021,7/29/2021,1,2
8-13,A,37.68901,-106.00354,2021,7/29/2021,0,1
8-15,A,37.69235,-105.9264,2021,7/29/2021,0,0
MV-2,A,37.64865,-106.21451,2021,7/29/2021,12,0
MV-4,A,37.63146,-106.17496,2021,7/29/2021,3,1
MV-6,A,37.61977,-106.15104,2021,7/29/2021,4,1
MV-8,A,37.61935,-106.11392,2021,7/29/2021,6,0
MV-10,A,37.61612,-106.07407,2021,7/29/2021,21,4
MV-12,A,37.61647,-106.04654,2021,7/29/2021,1,3
MV-14,A,37.60534,-106.01899,2021,7/29/2021,1,3
MV-16,A,37.63171,-105.93048,2021,7/29/2021,2,6
Mosca,A,37.64902,-105.88987,2021,7/29/2021,30,6
W-2,A,37.37026,-106.04102,2021,7/29/2021,11,1
W-4,A,37.32891,-106.03709,2021,7/29/2021,9,0
E-51,A,37.80719,-106.07557,2021,9/3/2021,6,3
E-54,A,37.80713,-106.0193,2021,9/3/2021,2,0
E-60,A,37.80608,-105.90836,2021,9/3/2021,11,4
C-1,A,37.76157,-106.2118,2021,9/3/2021,7,5
C-3,A,37.76156,-106.1914,2021,9/3/2021,1,1
C-5,A,37.76211,-106.13142,2021,9/3/2021,7,4
C-7,A,37.76197,-106.10181,2021,9/3/2021,7,7
C-9,A,37.76196,-106.05859,2021,9/3/2021,2,3
C-11,A,37.7637,-106.01477,2021,9/3/2021,1,2
C-13,A,37.74855,-105.92827,2021,9/3/2021,15,1
Hooper,A,37.75014,-105.89846,2021,9/3/2021,15,2
RS-1,A,37.70577,-106.14674,2021,9/3/2021,3,0
8-1,A,37.68887,-106.22063,2021,9/3/2021,6,7
8-3,A,37.69127,-106.18399,2021,9/3/2021,9,2
8-5,A,37.69142,-106.15042,2021,9/3/2021,1,1
8-7,A,37.69646,-106.08312,2021,9/3/2021,10,1
8-9,A,37.68874,-106.07336,2021,9/3/2021,5,3
8-11,A,37.68908,-106.03678,2021,9/3/2021,3,0
8-13,A,37.68901,-106.00354,2021,9/3/2021,7,3
8-15,A,37.69235,-105.9264,2021,9/3/2021,NA,NA
MV-2,A,37.64865,-106.21451,2021,9/3/2021,12,0
MV-4,A,37.63146,-106.17496,2021,9/3/2021,10,0
MV-6,A,37.61977,-106.15104,2021,9/3/2021,4,4
MV-8,A,37.61935,-106.11392,2021,9/3/2021,35,4
MV-10,A,37.61612,-106.07407,2021,9/3/2021,13,4
MV-12,A,37.61647,-106.04654,2021,9/3/2021,10,5
MV-14,A,37.60534,-106.01899,2021,9/3/2021,1,6
MV-16,A,37.63171,-105.93048,2021,9/3/2021,2,1
Mosca,A,37.64902,-105.88987,2021,9/3/2021,10,4
W-2,A,37.37026,-106.04102,2021,9/3/2021,5,4
W-4,A,37.32891,-106.03709,2021,9/3/2021,17,2
E-51,A,37.80719,-106.07557,2021,9/9/2021,7,1
E-54,A,37.80713,-106.0193,2021,9/9/2021,15,2
E-60,A,37.80608,-105.90836,2021,9/9/2021,12,2
C-1,A,37.76157,-106.2118,2021,9/9/2021,3,1
C-3,A,37.76156,-106.1914,2021,9/9/2021,2,1
C-5,A,37.76211,-106.13142,2021,9/9/2021,17,1
C-7,A,37.76197,-106.10181,2021,9/9/2021,37,1
C-9,A,37.76196,-106.05859,2021,9/9/2021,0,2
C-11,A,37.7637,-106.01477,2021,9/9/2021,3,1
C-13,A,37.74855,-105.92827,2021,9/9/2021,8,1
Hooper,A,37.75014,-105.89846,2021,9/9/2021,4,1
RS-1,A,37.70577,-106.14674,2021,9/9/2021,2,3
8-1,A,37.68887,-106.22063,2021,9/9/2021,3,4
8-3,A,37.69127,-106.18399,2021,9/9/2021,3,3
8-5,A,37.69142,-106.15042,2021,9/9/2021,3,5
8-7,A,37.69646,-106.08312,2021,9/9/2021,1,1
8-9,A,37.68874,-106.07336,2021,9/9/2021,2,10
8-11,A,37.68908,-106.03678,2021,9/9/2021,2,0
8-13,A,37.68901,-106.00354,2021,9/9/2021,3,9
8-15,A,37.69235,-105.9264,2021,9/9/2021,3,16
MV-2,A,37.64865,-106.21451,2021,9/9/2021,69,1
MV-4,A,37.63146,-106.17496,2021,9/9/2021,5,2
MV-6,A,37.61977,-106.15104,2021,9/9/2021,7,1
MV-8,A,37.61935,-106.11392,2021,9/9/2021,62,1
MV-10,A,37.61612,-106.07407,2021,9/9/2021,13,1
MV-12,A,37.61647,-106.04654,2021,9/9/2021,6,1
MV-14,A,37.60534,-106.01899,2021,9/9/2021,0,4
MV-16,A,37.63171,-105.93048,2021,9/9/2021,4,1
Mosca,A,37.64902,-105.88987,2021,9/9/2021,2,0
W-2,A,37.37026,-106.04102,2021,9/9/2021,51,0
W-4,A,37.32891,-106.03709,2021,9/9/2021,40,1
E-51,A,37.80719,-106.07557,2020,6/25/2020,0,0
E-54,A,37.80713,-106.0193,2020,6/25/2020,2,0
E-60,A,37.80608,-105.90836,2020,6/25/2020,0,0
C-1,A,37.76157,-106.2118,2020,6/25/2020,0,0
C-3,A,37.76156,-106.1914,2020,6/25/2020,0,2
C-5,A,37.76211,-106.13142,2020,6/25/2020,1,0
C-7,A,37.76197,-106.10181,2020,6/25/2020,1,0
C-9,A,37.76196,-106.05859,2020,6/25/2020,0,1
C-11,A,37.7637,-106.01477,2020,6/25/2020,0,0
C-13,A,37.74855,-105.92827,2020,6/25/2020,0,0
Hooper,A,37.75014,-105.89846,2020,6/25/2020,0,0
RS-1,A,37.70577,-106.14674,2020,6/25/2020,0,0
8-1,A,37.68887,-106.22063,2020,6/25/2020,0,0
8-3,A,37.69127,-106.18399,2020,6/25/2020,0,1
8-5,A,37.69142,-106.15042,2020,6/25/2020,1,0
8-7,A,37.69646,-106.08312,2020,6/25/2020,0,0
8-9,A,37.68874,-106.07336,2020,6/25/2020,0,0
8-11,A,37.68908,-106.03678,2020,6/25/2020,0,0
8-13,A,37.68901,-106.00354,2020,6/25/2020,0,0
8-15,A,37.69235,-105.9264,2020,6/25/2020,0,0
MV-2,A,37.64865,-106.21451,2020,6/25/2020,1,0
MV-4,A,37.63146,-106.17496,2020,6/25/2020,0,0
MV-6,A,37.61977,-106.15104,2020,6/25/2020,1,0
MV-8,A,37.61935,-106.11392,2020,6/25/2020,0,1
MV-10,A,37.61612,-106.07407,2020,6/25/2020,0,0
MV-12,A,37.61647,-106.04654,2020,6/25/2020,0,1
MV-14,A,37.60534,-106.01899,2020,6/25/2020,0,0
MV-16,A,37.63171,-105.93048,2020,6/25/2020,0,0
Mosca,A,37.64902,-105.88987,2020,6/25/2020,0,0
W-2,A,37.37026,-106.04102,2020,6/25/2020,0,0
W-4,A,37.32891,-106.03709,2020,6/25/2020,0,0
E-51,A,37.80719,-106.07557,2020,7/2/2020,0,0
E-54,A,37.80713,-106.0193,2020,7/2/2020,0,0
E-60,A,37.80608,-105.90836,2020,7/2/2020,0,0
C-1,A,37.76157,-106.2118,2020,7/2/2020,0,0
C-3,A,37.76156,-106.1914,2020,7/2/2020,0,0
C-5,A,37.76211,-106.13142,2020,7/2/2020,0,0
C-7,A,37.76197,-106.10181,2020,7/2/2020,1,0
C-9,A,37.76196,-106.05859,2020,7/2/2020,0,0
C-11,A,37.7637,-106.01477,2020,7/2/2020,1,1
C-13,A,37.74855,-105.92827,2020,7/2/2020,0,0
Hooper,A,37.75014,-105.89846,2020,7/2/2020,0,0
RS-1,A,37.70577,-106.14674,2020,7/2/2020,0,0
8-1,A,37.68887,-106.22063,2020,7/2/2020,0,1
8-3,A,37.69127,-106.18399,2020,7/2/2020,0,0
8-5,A,37.69142,-106.15042,2020,7/2/2020,0,0
8-7,A,37.69646,-106.08312,2020,7/2/2020,2,0
8-9,A,37.68874,-106.07336,2020,7/2/2020,1,0
8-11,A,37.68908,-106.03678,2020,7/2/2020,0,0
8-13,A,37.68901,-106.00354,2020,7/2/2020,0,0
8-15,A,37.69235,-105.9264,2020,7/2/2020,2,0
MV-2,A,37.64865,-106.21451,2020,7/2/2020,0,1
MV-4,A,37.63146,-106.17496,2020,7/2/2020,0,1
MV-6,A,37.61977,-106.15104,2020,7/2/2020,0,0
MV-8,A,37.61935,-106.11392,2020,7/2/2020,1,2
MV-10,A,37.61612,-106.07407,2020,7/2/2020,0,1
MV-12,A,37.61647,-106.04654,2020,7/2/2020,2,0
MV-14,A,37.60534,-106.01899,2020,7/2/2020,0,1
MV-16,A,37.63171,-105.93048,2020,7/2/2020,1,2
Mosca,A,37.64902,-105.88987,2020,7/2/2020,0,0
W-2,A,37.37026,-106.04102,2020,7/2/2020,0,0
W-4,A,37.32891,-106.03709,2020,7/2/2020,0,0
E-51,A,37.80719,-106.07557,2020,7/9/2020,1,0
E-54,A,37.80713,-106.0193,2020,7/9/2020,0,1
E-60,A,37.80608,-105.90836,2020,7/9/2020,2,0
C-1,A,37.76157,-106.2118,2020,7/9/2020,0,1
C-3,A,37.76156,-106.1914,2020,7/9/2020,0,0
C-5,A,37.76211,-106.13142,2020,7/9/2020,0,0
C-7,A,37.76197,-106.10181,2020,7/9/2020,0,0
C-9,A,37.76196,-106.05859,2020,7/9/2020,2,0
C-11,A,37.7637,-106.01477,2020,7/9/2020,2,1
C-13,A,37.74855,-105.92827,2020,7/9/2020,0,2
Hooper,A,37.75014,-105.89846,2020,7/9/2020,1,0
RS-1,A,37.70577,-106.14674,2020,7/9/2020,0,0
8-1,A,37.68887,-106.22063,2020,7/9/2020,0,1
8-3,A,37.69127,-106.18399,2020,7/9/2020,0,1
8-5,A,37.69142,-106.15042,2020,7/9/2020,1,3
8-7,A,37.69646,-106.08312,2020,7/9/2020,2,0
8-9,A,37.68874,-106.07336,2020,7/9/2020,0,0
8-11,A,37.68908,-106.03678,2020,7/9/2020,0,0
8-13,A,37.68901,-106.00354,2020,7/9/2020,2,0
8-15,A,37.69235,-105.9264,2020,7/9/2020,0,1
MV-2,A,37.64865,-106.21451,2020,7/9/2020,0,2
MV-4,A,37.63146,-106.17496,2020,7/9/2020,0,1
MV-6,A,37.61977,-106.15104,2020,7/9/2020,0,0
MV-8,A,37.61935,-106.11392,2020,7/9/2020,3,0
MV-10,A,37.61612,-106.07407,2020,7/9/2020,0,0
MV-12,A,37.61647,-106.04654,2020,7/9/2020,0,1
MV-14,A,37.60534,-106.01899,2020,7/9/2020,1,1
MV-16,A,37.63171,-105.93048,2020,7/9/2020,0,2
Mosca,A,37.64902,-105.88987,2020,7/9/2020,2,0
W-2,A,37.37026,-106.04102,2020,7/9/2020,11,0
W-4,A,37.32891,-106.03709,2020,7/9/2020,6,1
E-51,A,37.80719,-106.07557,2020,7/16/2020,2,0
E-54,A,37.80713,-106.0193,2020,7/16/2020,0,1
E-60,A,37.80608,-105.90836,2020,7/16/2020,2,0
C-1,A,37.76157,-106.2118,2020,7/16/2020,1,1
C-3,A,37.76156,-106.1914,2020,7/16/2020,3,0
C-5,A,37.76211,-106.13142,2020,7/16/2020,0,0
C-7,A,37.76197,-106.10181,2020,7/16/2020,2,3
C-9,A,37.76196,-106.05859,2020,7/16/2020,20,3
C-11,A,37.7637,-106.01477,2020,7/16/2020,0,0
C-13,A,37.74855,-105.92827,2020,7/16/2020,0,0
Hooper,A,37.75014,-105.89846,2020,7/16/2020,0,1
RS-1,A,37.70577,-106.14674,2020,7/16/2020,0,3
8-1,A,37.68887,-106.22063,2020,7/16/2020,1,2
8-3,A,37.69127,-106.18399,2020,7/16/2020,0,0
8-5,A,37.69142,-106.15042,2020,7/16/2020,1,0
8-7,A,37.69646,-106.08312,2020,7/16/2020,0,1
8-9,A,37.68874,-106.07336,2020,7/16/2020,1,1
8-11,A,37.68908,-106.03678,2020,7/16/2020,2,0
8-13,A,37.68901,-106.00354,2020,7/16/2020,1,2
8-15,A,37.69235,-105.9264,2020,7/16/2020,0,0
MV-2,A,37.64865,-106.21451,2020,7/16/2020,10,0
MV-4,A,37.63146,-106.17496,2020,7/16/2020,4,3
MV-6,A,37.61977,-106.15104,2020,7/16/2020,0,0
MV-8,A,37.61935,-106.11392,2020,7/16/2020,1,3
MV-10,A,37.61612,-106.07407,2020,7/16/2020,2,0
MV-12,A,37.61647,-106.04654,2020,7/16/2020,1,3
MV-14,A,37.60534,-106.01899,2020,7/16/2020,1,2
MV-16,A,37.63171,-105.93048,2020,7/16/2020,0,2
Mosca,A,37.64902,-105.88987,2020,7/16/2020,1,0
W-2,A,37.37026,-106.04102,2020,7/16/2020,5,0
W-4,A,37.32891,-106.03709,2020,7/16/2020,3,4
E-51,A,37.80719,-106.07557,2020,7/23/2020,8,1
E-54,A,37.80713,-106.0193,2020,7/23/2020,2,2
E-60,A,37.80608,-105.90836,2020,7/23/2020,8,0
C-1,A,37.76157,-106.2118,2020,7/23/2020,11,0
C-3,A,37.76156,-106.1914,2020,7/23/2020,7,6
C-5,A,37.76211,-106.13142,2020,7/23/2020,0,4
C-7,A,37.76197,-106.10181,2020,7/23/2020,12,0
C-9,A,37.76196,-106.05859,2020,7/23/2020,2,2
C-11,A,37.7637,-106.01477,2020,7/23/2020,4,10
C-13,A,37.74855,-105.92827,2020,7/23/2020,1,0
Hooper,A,37.75014,-105.89846,2020,7/23/2020,3,0
RS-1,A,37.70577,-106.14674,2020,7/23/2020,3,0
8-1,A,37.68887,-106.22063,2020,7/23/2020,2,1
8-3,A,37.69127,-106.18399,2020,7/23/2020,7,3
8-5,A,37.69142,-106.15042,2020,7/23/2020,10,0
8-7,A,37.69646,-106.08312,2020,7/23/2020,9,1
8-9,A,37.68874,-106.07336,2020,7/23/2020,8,3
8-11,A,37.68908,-106.03678,2020,7/23/2020,2,0
8-13,A,37.68901,-106.00354,2020,7/23/2020,2,13
8-15,A,37.69235,-105.9264,2020,7/23/2020,3,3
MV-2,A,37.64865,-106.21451,2020,7/23/2020,6,0
MV-4,A,37.63146,-106.17496,2020,7/23/2020,13,6
MV-6,A,37.61977,-106.15104,2020,7/23/2020,2,2
MV-8,A,37.61935,-106.11392,2020,7/23/2020,2,9
MV-10,A,37.61612,-106.07407,2020,7/23/2020,4,3
MV-12,A,37.61647,-106.04654,2020,7/23/2020,0,3
MV-14,A,37.60534,-106.01899,2020,7/23/2020,3,6
MV-16,A,37.63171,-105.93048,2020,7/23/2020,2,1
Mosca,A,37.64902,-105.88987,2020,7/23/2020,8,5
W-2,A,37.37026,-106.04102,2020,7/23/2020,13,2
W-4,A,37.32891,-106.03709,2020,7/23/2020,6,2
E-51,A,37.80719,-106.07557,2020,7/30/2020,11,1
E-54,A,37.80713,-106.0193,2020,7/30/2020,4,3
E-60,A,37.80608,-105.90836,2020,7/30/2020,14,1
C-1,A,37.76157,-106.2118,2020,7/30/2020,4,1
C-3,A,37.76156,-106.1914,2020,7/30/2020,3,9
C-5,A,37.76211,-106.13142,2020,7/30/2020,6,2
C-7,A,37.76197,-106.10181,2020,7/30/2020,2,0
C-9,A,37.76196,-106.05859,2020,7/30/2020,3,0
C-11,A,37.7637,-106.01477,2020,7/30/2020,2,0
C-13,A,37.74855,-105.92827,2020,7/30/2020,2,0
Hooper,A,37.75014,-105.89846,2020,7/30/2020,12,2
RS-1,A,37.70577,-106.14674,2020,7/30/2020,3,3
8-1,A,37.68887,-106.22063,2020,7/30/2020,9,4
8-3,A,37.69127,-106.18399,2020,7/30/2020,13,8
8-5,A,37.69142,-106.15042,2020,7/30/2020,6,6
8-7,A,37.69646,-106.08312,2020,7/30/2020,18,0
8-9,A,37.68874,-106.07336,2020,7/30/2020,22,2
8-11,A,37.68908,-106.03678,2020,7/30/2020,9,11
8-13,A,37.68901,-106.00354,2020,7/30/2020,8,8
8-15,A,37.69235,-105.9264,2020,7/30/2020,12,1
MV-2,A,37.64865,-106.21451,2020,7/30/2020,31,2
MV-4,A,37.63146,-106.17496,2020,7/30/2020,3,2
MV-6,A,37.61977,-106.15104,2020,7/30/2020,7,3
MV-8,A,37.61935,-106.11392,2020,7/30/2020,7,8
MV-10,A,37.61612,-106.07407,2020,7/30/2020,5,1
MV-12,A,37.61647,-106.04654,2020,7/30/2020,4,0
MV-14,A,37.60534,-106.01899,2020,7/30/2020,10,15
MV-16,A,37.63171,-105.93048,2020,7/30/2020,2,0
Mosca,A,37.64902,-105.88987,2020,7/30/2020,17,2
W-2,A,37.37026,-106.04102,2020,7/30/2020,48,1
W-4,A,37.32891,-106.03709,2020,7/30/2020,21,3
E-51,A,37.80719,-106.07557,2020,8/6/2020,0,0
E-54,A,37.80713,-106.0193,2020,8/6/2020,0,0
E-60,A,37.80608,-105.90836,2020,8/6/2020,0,0
C-1,A,37.76157,-106.2118,2020,8/6/2020,44,1
C-3,A,37.76156,-106.1914,2020,8/6/2020,67,3
C-5,A,37.76211,-106.13142,2020,8/6/2020,NA,NA
C-7,A,37.76197,-106.10181,2020,8/6/2020,27,8
C-9,A,37.76196,-106.05859,2020,8/6/2020,42,2
C-11,A,37.7637,-106.01477,2020,8/6/2020,14,0
C-13,A,37.74855,-105.92827,2020,8/6/2020,0,0
Hooper,A,37.75014,-105.89846,2020,8/6/2020,0,0
RS-1,A,37.70577,-106.14674,2020,8/6/2020,0,0
8-1,A,37.68887,-106.22063,2020,8/6/2020,9,1
8-3,A,37.69127,-106.18399,2020,8/6/2020,29,2
8-5,A,37.69142,-106.15042,2020,8/6/2020,65,8
8-7,A,37.69646,-106.08312,2020,8/6/2020,140,1
8-9,A,37.68874,-106.07336,2020,8/6/2020,11,2
8-11,A,37.68908,-106.03678,2020,8/6/2020,43,0
8-13,A,37.68901,-106.00354,2020,8/6/2020,12,4
8-15,A,37.69235,-105.9264,2020,8/6/2020,0,0
MV-2,A,37.64865,-106.21451,2020,8/6/2020,93,0
MV-4,A,37.63146,-106.17496,2020,8/6/2020,41,0
MV-6,A,37.61977,-106.15104,2020,8/6/2020,28,3
MV-8,A,37.61935,-106.11392,2020,8/6/2020,27,2
MV-10,A,37.61612,-106.07407,2020,8/6/2020,12,0
MV-12,A,37.61647,-106.04654,2020,8/6/2020,12,8
MV-14,A,37.60534,-106.01899,2020,8/6/2020,38,2
MV-16,A,37.63171,-105.93048,2020,8/6/2020,0,0
Mosca,A,37.64902,-105.88987,2020,8/6/2020,0,0
W-2,A,37.37026,-106.04102,2020,8/6/2020,0,0
W-4,A,37.32891,-106.03709,2020,8/6/2020,0,0
E-51,A,37.80719,-106.07557,2020,8/13/2020,8,5
E-54,A,37.80713,-106.0193,2020,8/13/2020,0,0
E-60,A,37.80608,-105.90836,2020,8/13/2020,16,0
C-1,A,37.76157,-106.2118,2020,8/13/2020,11,23
C-3,A,37.76156,-106.1914,2020,8/13/2020,27,30
C-5,A,37.76211,-106.13142,2020,8/13/2020,55,7
C-7,A,37.76197,-106.10181,2020,8/13/2020,11,18
C-9,A,37.76196,-106.05859,2020,8/13/2020,65,5
C-11,A,37.7637,-106.01477,2020,8/13/2020,4,9
C-13,A,37.74855,-105.92827,2020,8/13/2020,0,0
